,text,category
11,"Entrevista de trabajo: -¿Cúanto voy a cobrar? -Por ahora 200 y más adelante 700 -Bueno, pues volveré más adelante.  noun adposition noun punctuation punctuation punctuation noun verb adposition verb punctuation punctuation adposition adverb number conjunction adverb adverb number punctuation interjection punctuation conjunction verb adverb adverb punctuation",1
12,RT @ceramicascaribe: En  sabemos que quieres darle el mejor hogar posible a tu familia y nosotros queremos que lo tengas noun punctuation verb punctuation adposition verb conjunction verb verb pronoun determiner adjective noun adjective adposition determiner noun conjunction pronoun verb conjunction pronoun verb,0
13,"Los débiles toman venganza, los fuertes perdonan, pero los más inteligentes simplemente ignoran. BUEN DIA determiner noun verb noun punctuation determiner adjective verb punctuation conjunction determiner adverb adjective adverb verb punctuation noun",0
14,"Un matrimonio se reune en el cielo: -Querido, qué bueno encontrarte -Querido nada, era hasta que la muerte los separe! by @JoViRosHer determiner noun pronoun verb adposition determiner noun punctuation punctuation verb punctuation determiner adjective verb pronoun punctuation verb pronoun punctuation verb adverb conjunction determiner noun pronoun verb punctuation noun punctuation noun",1
15,Ir al cine y comerse todo antes de que comience la película. verb adposition determiner noun conjunction verb pronoun determiner adposition conjunction verb determiner noun punctuation,0
16,"Típico: Ir a la tienda golpeando con la rodilla, el envase del refresco. noun punctuation verb adposition determiner noun verb adposition determiner noun punctuation determiner noun adposition determiner noun punctuation",0
17,Lo mejor de dormir es dormir. determiner adjective adposition verb verb verb punctuation,0
18,"—Me cae mal
—¿La conoces?
—No, pero me cae mal. punctuation noun verb adverb punctuation punctuation pronoun verb punctuation punctuation noun punctuation conjunction pronoun verb adverb punctuation",0
19,@PitufoFilosofon A veces lo malo sucede para que puedas agradecer por todo lo bueno que te da la vida. punctuation noun noun determiner adjective verb adposition conjunction verb verb adposition determiner determiner adjective pronoun pronoun verb determiner noun punctuation,0
20,TIpico: Ir por la calle. Saludar a alguien. Que no te devuelva el saludo. Pensar... A ÉSTE YA NO LE SALUDO MÁS. noun punctuation verb adposition determiner noun punctuation verb adposition pronoun punctuation conjunction adverb pronoun verb determiner noun punctuation verb punctuation adposition noun punctuation,1
21,¿Cuál es la enfermedad del 1 + 2? El ESTRESS  punctuation pronoun verb determiner noun adposition determiner number number punctuation determiner noun,1
22,"Personas que son más falsas que un ""Hoy sí me duermo temprano"". noun pronoun verb adverb adjective conjunction determiner punctuation adverb pronoun pronoun verb adverb punctuation punctuation",0
23,Ojalá tuviera por la noche el sueño que tengo por las mañana :( interjection verb adposition determiner noun determiner noun pronoun verb adposition determiner noun punctuation punctuation,0
24,-Creo que soy muy neurótico - ¿Y eso? - ¿Y ESO QUE IDIOTA? ¿ME ESTÁS CUESTIONANDO? punctuation verb conjunction verb adverb adjective punctuation punctuation conjunction pronoun punctuation punctuation punctuation conjunction noun punctuation punctuation noun punctuation,1
25,Típico : Esa sonrisa diabólica que tratas de esconder cuando algo sale bien. noun punctuation determiner noun adjective conjunction noun adposition verb conjunction pronoun verb adverb punctuation,0
26,Ammmm sera que COMCEL y TELMEX se unificaron?? Mmmm... !!Claro!! noun noun conjunction noun conjunction noun pronoun verb punctuation punctuation noun punctuation punctuation punctuation interjection punctuation punctuation,0
27,"Me voy a disfrazar de ""Se me perdió el celular"", eso si que da miedo. pronoun verb adposition verb adposition punctuation pronoun pronoun verb determiner adjective punctuation punctuation pronoun conjunction pronoun verb noun punctuation",0
28,"-Papá, hay un señor en la puerta haciendo una colecta para una nueva piscina -Dale un vaso de agua punctuation noun punctuation verb determiner noun adposition determiner noun verb determiner noun adposition determiner adjective noun punctuation verb pronoun determiner noun adposition noun",1
29,"-Manue ¿cómo ha ido el juicio? -El juez ha dicho que 5 años de cárcel ó 95 mil euros -Tú no seas tonto, ¡coge el dinero!  punctuation noun punctuation pronoun verb verb determiner noun punctuation punctuation determiner noun verb verb conjunction number noun adposition noun conjunction number punctuation pronoun adverb verb adjective punctuation punctuation verb determiner noun punctuation",1
30,-¿Hacemos el amor? -¿No crees que vamos muy rápido? -Tienes razón. ¡Primero me estaciono! punctuation punctuation verb determiner noun punctuation punctuation punctuation adverb verb conjunction verb adverb adjective punctuation punctuation verb noun punctuation punctuation adverb pronoun verb punctuation,1
31,"Vivir en las nubes no es malo, lo malo es bajar.   verb adposition determiner noun adverb verb adjective punctuation determiner adjective verb verb punctuation",0
32,"Típico: Irte a la cama a ""dormir"" y pasar primero una hora pensando pendejadas. noun punctuation verb pronoun adposition determiner noun adposition punctuation verb punctuation conjunction verb adverb determiner noun verb verb punctuation",0
33,"Yo también he dicho que mi letra muy fea, para que no me toque escribir en los trabajos de grupo. pronoun adverb verb verb conjunction determiner noun adverb adjective punctuation adposition conjunction adverb pronoun verb verb adposition determiner noun adposition noun punctuation",0
34,Perfume de hombre debilidad de toda mujer. noun adposition noun punctuation noun adposition determiner noun punctuation,0
35,Todos los hombres tienen su precio... pero algunos están de oferta.  determiner determiner noun verb determiner noun punctuation conjunction pronoun verb adposition noun punctuation,0
36, Me suicidaria. pronoun adjective punctuation,0
37,"Tu mamá es taaan taan obesa, que cuando pasa frente a la TV... te pierdes como 5 comerciales.  determiner noun verb adverb adverb adjective punctuation conjunction conjunction verb adposition determiner noun punctuation pronoun verb conjunction number adjective punctuation",1
38," -Oye no ha llegado el maestro..... -¡ CÁLLATE, NO LO INVOQUES! punctuation verb adverb verb verb determiner noun punctuation punctuation punctuation verb pronoun punctuation noun punctuation",0
39,La arma favorita de Uribe son las indirectas en twitter  determiner noun adjective adposition noun verb determiner noun adposition noun,0
40,"Ataques de ""quiero verte"". noun adposition punctuation verb verb pronoun punctuation punctuation",0
41,"-Padre, acúsome qui mi boca pecó con el Jelipe -Ponte agua bendita en los labios -Creo que mijor hago gárgaras padre! by @riczamorano punctuation noun punctuation noun verb determiner noun verb adposition determiner noun punctuation verb pronoun noun verb adposition determiner noun punctuation verb conjunction noun verb noun noun punctuation noun punctuation noun",1
42,Ese incómodo momento en el qué te ven tomandote una foto. determiner adjective noun adposition determiner pronoun pronoun verb verb pronoun determiner noun punctuation,0
43,RT @el1000tomOk: -¿TENEZ FEIBU? -NO. -¿TENEZ TUITER? -NO. -WUATAP? -NO.. -Y Q TENE? -UNA VIDA... -ME LA PASA PA EL CANDY CRUSH?. BOEE RE VI… noun punctuation number punctuation punctuation punctuation noun punctuation punctuation adverb punctuation punctuation punctuation noun punctuation punctuation adverb punctuation punctuation noun punctuation punctuation adverb punctuation punctuation punctuation conjunction noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation,1
44,"RT @BuenaFraseEs: Si alguien quiere seriamente ser parte de tu vida, hará lo imposible por estar en ella. noun punctuation noun punctuation conjunction pronoun verb adverb verb noun adposition determiner noun punctuation verb determiner adjective adposition verb adposition pronoun punctuation",0
45,¿Qué es una elección? Lo que le pasa a un chinito cuando lee una levista polno...  punctuation pronoun verb determiner noun punctuation determiner pronoun pronoun verb adposition determiner noun pronoun verb determiner noun adjective punctuation,1
46,"Típico: — ¿Que dia es hoy? — Martes! — No pelotudo, que numero! noun punctuation punctuation punctuation pronoun noun verb adverb punctuation punctuation date punctuation punctuation noun noun punctuation pronoun verb punctuation",0
47,"RT @dianadagostino_: ""Hace falta toda una vida para aprender a vivir"". -Séneca noun punctuation noun punctuation punctuation punctuation verb verb determiner determiner noun adposition verb adposition verb punctuation punctuation punctuation noun",0
48,"RT @CuriosoDato: Perdonar es el valor de los valientes. Solamente aquel que es bastante fuerte para perdonar una ofensa, sabe amar. Mahatma… noun punctuation noun punctuation verb verb determiner noun adposition determiner noun punctuation adverb determiner pronoun verb adverb adjective adposition verb determiner noun punctuation verb verb punctuation noun punctuation",0
49,"- ¿Usted sabe ingles? -Si -A ver, ¿como se dice puerta? -Door - ¿Y el que vende puertas? -Vende-door. punctuation punctuation pronoun verb noun punctuation punctuation conjunction punctuation adposition verb punctuation punctuation conjunction pronoun verb noun punctuation punctuation noun punctuation punctuation conjunction determiner pronoun verb noun punctuation punctuation noun punctuation",1
50,"Cuando te sientas muy mal, recuerda que hay gente que tiene un tatuaje con el nombre de su ex. conjunction pronoun verb adverb adverb punctuation verb conjunction verb noun pronoun verb determiner noun adposition determiner noun adposition determiner noun",1
51,"Tengo una amiga que le dicen Rambo, porque es-talón y cobra...  verb determiner noun pronoun pronoun verb noun punctuation conjunction noun conjunction verb punctuation",1
52,-Te invito a comer algo que hizo mi mamá - ¿Qué es? -YO punctuation pronoun verb adposition verb pronoun pronoun verb determiner noun punctuation punctuation pronoun verb punctuation punctuation pronoun,1
53,"¿Cuál es el único pájaro que hace pipí por la boca? Mal pensados, es el correcaminos, pi pi!  punctuation pronoun verb determiner adjective noun pronoun verb noun adposition determiner noun punctuation adverb verb punctuation verb determiner noun punctuation noun noun punctuation",1
54,"El físico atrae, pero que estés en mi fondo de pantalla enamora. determiner noun verb punctuation conjunction conjunction verb adposition determiner noun adposition noun verb punctuation",0
55,Nunca es tarde para seguir durmiendo. adverb verb noun adposition verb verb punctuation,0
56,"–¿Tiene pastillas para la diarrea? –No. –Ok, deme un rollo de papel higiénico :( punctuation punctuation verb noun adposition determiner noun punctuation punctuation noun punctuation punctuation noun punctuation verb pronoun determiner noun adposition noun adjective punctuation punctuation",1
57, Desearle cancer de Ano a @NicolasMoreno1 verb pronoun verb adposition noun adposition punctuation number,1
58,"-¡Oye, te dijo NERD! -¿¡Cómo se atreve?! Deténme mi calculadora!  punctuation punctuation verb punctuation pronoun verb noun punctuation punctuation punctuation punctuation pronoun pronoun verb punctuation punctuation verb pronoun determiner noun punctuation",1
59,"El ""me caes mal"" a primera vista, si existe. determiner punctuation pronoun verb adverb punctuation adposition adjective noun punctuation conjunction verb punctuation",0
60,"-Te amo -Jajaja gracias, yo también me amo punctuation pronoun verb punctuation noun noun punctuation pronoun adverb pronoun verb",1
61,En un tiroteo la policía detiene a un ciego. Luego de un rato lo sueltan porque no tenía nada que ver   adposition determiner noun determiner noun verb adposition determiner adjective punctuation adposition determiner noun pronoun verb conjunction adverb verb pronoun pronoun verb,1
62,"CANIBALES: -Mi vida, que crees? acaba de fallecer el abuelo! -Que contrariedad, todavía tenemos media abuela en la nevera!  noun punctuation punctuation determiner noun punctuation pronoun verb punctuation verb adposition verb determiner noun punctuation punctuation conjunction noun punctuation adverb verb adjective noun adposition determiner noun punctuation",1
63,"Hola, soy tu cerebro… ¿Odias esta canción? Jodete, porque me la aprendí y vamos a estar cantándola todo el día interjection punctuation verb determiner noun punctuation punctuation verb determiner noun punctuation verb pronoun punctuation conjunction pronoun pronoun verb conjunction verb adposition verb verb pronoun determiner determiner noun",1
64,"- ¿Estoy gorda amor? -No, tenes un cuerpo común - ¿Qué tan común? -Comuncerdito punctuation punctuation verb adjective noun punctuation punctuation adverb punctuation noun determiner noun adjective punctuation punctuation pronoun adverb adjective punctuation punctuation noun",1
65,Típico: —¿Mamá puedo salir? —¿A donde? ¿Cuando? ¿A qué hora? ¿Por qué? ¿Con quién? ¿Para qué? noun punctuation punctuation punctuation noun verb verb punctuation punctuation punctuation adverb punctuation punctuation conjunction punctuation punctuation adposition determiner noun punctuation punctuation adposition pronoun punctuation punctuation adposition pronoun punctuation punctuation adposition pronoun punctuation,1
66,"Papá papá, me resuelves el problema de matemáticas? -No hijo, no estaría bien. -Bueno, intentalo de todas formas.  noun noun punctuation pronoun verb determiner noun adposition noun punctuation punctuation adverb noun punctuation adverb verb adverb punctuation punctuation interjection punctuation verb pronoun adposition determiner noun punctuation",1
67,"Hay que aprender a ser quien somos, recordar sin problemas lo que fuimos y dejar de calcular lo que seremos. verb conjunction verb adposition verb pronoun verb punctuation verb adposition noun determiner pronoun verb conjunction verb adposition verb determiner pronoun verb punctuation",0
68,El único final feliz que conozco es el fin de semana. determiner adjective noun adjective pronoun verb verb determiner noun adposition noun punctuation,1
69,"El matrimonio es como el submarino, puede flotar, pero está diseñado para hundirse. determiner noun verb conjunction determiner noun punctuation verb verb punctuation conjunction verb verb adposition verb pronoun punctuation",1
70, Asi que tienes 63 años te llamas Amparo Grisales y no tienes ni una sola arruga? Dime que se siente usar tanto latex noun pronoun verb number noun pronoun noun noun conjunction adverb verb adverb determiner adjective noun punctuation verb pronoun conjunction pronoun verb verb determiner noun,0
71,Morder a las personas para demostrarles cariño. verb adposition determiner noun adposition verb pronoun noun punctuation,0
72,—Hipócrita —Dímelo en la cara —¿En cuál de las dos? punctuation noun punctuation noun adposition determiner noun punctuation punctuation adposition pronoun adposition determiner number punctuation,1
73,Yo también le hablo a mi perro como si me fuese a contestar :) pronoun adverb pronoun verb adposition determiner noun conjunction conjunction pronoun verb adposition verb punctuation punctuation,0
74,"La gente más importante para ti, es esa que te quiere hasta cuando ni tú mismo te soportas. determiner noun adverb adjective adposition pronoun punctuation verb determiner pronoun pronoun verb adposition conjunction adverb pronoun adjective pronoun verb punctuation",0
75,RT @UnaFilosofa: Nunca se va de éxito en éxito; las derrotas y los éxitos se alternan. noun punctuation noun punctuation adverb pronoun verb adposition noun adposition noun punctuation determiner noun conjunction determiner noun pronoun verb punctuation,0
76,-Deja de hacer chistes de enfermedades porque te va a dar parkinson -Uhh mira como tiemblo... punctuation verb adposition verb noun adposition noun conjunction pronoun verb adposition verb noun punctuation noun verb conjunction noun punctuation,1
77,"Mario Bros me enseñó: Que no importa que tan lejos llegues, si aun no tienes a tu princesa el juego no ha acabado. noun pronoun verb punctuation conjunction adverb verb conjunction adverb adverb verb punctuation conjunction adverb adverb verb adposition determiner noun determiner noun adverb verb verb punctuation",1
78,"Típico: —Pídele permiso tu. —No, pídele tu, es tu mama. —Pero ami me va a decir que no, dile tu. —Bueno pero acompañame. noun punctuation punctuation noun noun determiner punctuation punctuation noun punctuation verb pronoun determiner punctuation verb determiner noun punctuation punctuation noun noun pronoun verb adposition verb conjunction adverb punctuation verb pronoun determiner punctuation punctuation noun conjunction verb pronoun punctuation",0
79,Sufrir por la distancia es que no te alcance el cable del cargador del celular hasta la cama... verb adposition determiner noun verb conjunction adverb pronoun verb determiner noun adposition determiner noun adposition determiner adjective adposition determiner noun punctuation,0
80,—¿Son novios? —*Ambos Sonríen* y *Sonríen* y *Sonríen* y *Sonríen* y *Sonríen* —Ah entiendo están drogados. —Sí.... punctuation punctuation verb noun punctuation punctuation punctuation noun punctuation conjunction punctuation noun punctuation conjunction punctuation noun punctuation conjunction punctuation noun punctuation conjunction punctuation noun punctuation punctuation noun verb verb verb punctuation punctuation noun punctuation,1
81,"-Hijo, ¿qué haces disfrazado de abeja? - El deber me maya. - Además de tonto, disléxico... punctuation noun punctuation punctuation pronoun verb verb adposition noun punctuation punctuation determiner noun pronoun verb punctuation punctuation adposition noun punctuation noun punctuation",0
82,"Hay tres cosas en la vida que se van y no regresan jamás: las palabras, el tiempo, y las oportunidades.  verb number noun adposition determiner noun pronoun pronoun verb conjunction adverb verb adverb punctuation determiner noun punctuation determiner noun punctuation conjunction determiner noun punctuation",0
83,"—El director es un idiota 
—¿Sabes quien soy? 
—No 
—Soy la hija del director 
—¿Y sabes quien soy yo? 
—No 
—JAJAJÁ que bueno, ¡Adiós! punctuation noun noun verb determiner noun punctuation punctuation verb pronoun verb punctuation punctuation noun punctuation noun determiner noun adposition determiner noun punctuation punctuation conjunction verb pronoun verb pronoun punctuation punctuation noun punctuation noun pronoun interjection punctuation punctuation interjection punctuation",1
84,"El amor no se compra, el amor no se vende, el amor se fabrica donde tú lo sientes.  determiner noun adverb pronoun verb punctuation determiner noun adverb pronoun verb punctuation determiner noun pronoun verb pronoun pronoun pronoun verb punctuation",0
85,Dicen Dicen que que las las princesas princesas  ven ven doble doble. verb noun conjunction conjunction determiner determiner noun noun verb verb adjective adjective punctuation,1
86,El arte de mirar el celular cuando no queres saludar a alguien determiner noun adposition verb determiner adjective conjunction adverb verb verb adposition pronoun,0
87,En un examen: 'Justifique su respuesta' - ¿Como se atreve a cuestionar mi sabiduría? adposition determiner noun punctuation punctuation verb determiner noun punctuation punctuation punctuation conjunction pronoun verb adposition verb determiner noun punctuation,1
88,"— Amor, me gustas pero estas obesa — ¿¿QUÉ?? — ¡Que me gusta como besas! :$ punctuation noun punctuation pronoun verb conjunction determiner adjective punctuation punctuation punctuation pronoun punctuation punctuation punctuation punctuation conjunction pronoun verb conjunction verb punctuation punctuation punctuation",0
89,Con el tiempo lo que un día te dolió te comienza a dar igual. adposition determiner noun determiner pronoun determiner noun pronoun verb pronoun verb adposition verb adverb punctuation,0
90,Soy esa clase de personas que intenta volver a dormirse para terminar ese sueño interrumpido. verb determiner noun adposition noun pronoun verb verb adposition verb pronoun adposition verb determiner noun verb punctuation,0
91,- ¿Cuál es el colmo de Aladino? - Tener mal genio. punctuation punctuation pronoun verb determiner noun adposition noun punctuation punctuation verb adjective noun punctuation,1
92,RT @KlipXtreme: Acercarte e invitarla a salir aunque sus amigas estén con ella  noun punctuation noun punctuation verb pronoun conjunction verb pronoun adposition verb conjunction determiner noun verb adposition pronoun,0
93,"RT @BuenaFraseEs: Cuanto más inviertes en tu relación, más valiosa se vuelve. noun punctuation noun punctuation pronoun adverb verb adposition determiner noun punctuation adverb adjective pronoun verb punctuation",0
94,A mi también me dijeron que mi salón era el peor curso de todo el colegio. adposition determiner adverb pronoun verb conjunction determiner noun verb determiner adjective noun adposition determiner determiner noun punctuation,1
95,¿Qué le dice un testiculo a otro? - A trabajar que se paro el jefe.  punctuation pronoun pronoun verb determiner noun adposition pronoun punctuation punctuation adposition verb conjunction pronoun verb determiner noun punctuation,1
96,"—¿Pasaste el examen de Química? —NaH, ni de Bromo —¿Estaba difícil? —Cloro que sí, la verdad Nitrato de hacerlo. —Gracias —Ácido un placer. punctuation punctuation verb determiner noun adposition noun punctuation punctuation noun punctuation conjunction adposition noun punctuation punctuation verb adjective punctuation punctuation noun pronoun adverb punctuation determiner noun noun adposition verb pronoun punctuation punctuation noun punctuation noun determiner noun punctuation",0
97,- ¿Qué hace una vaca pensando? -Leche concentrada. punctuation punctuation pronoun verb determiner noun verb punctuation punctuation noun verb punctuation,1
98,"Las mujeres aman que las hagan reír, no llorar. Apunten determiner noun verb conjunction pronoun verb verb punctuation adverb verb punctuation verb",0
99,Típico : Tu amigo te hace reír en clases y te sacan a ti. noun punctuation determiner noun pronoun verb verb adposition noun conjunction pronoun verb adposition pronoun punctuation,0
100,-Escribí un libro - ¿Y por qué dibujaste un dedo en la primera hoja? -Ese es el índice punctuation verb determiner noun punctuation punctuation conjunction adposition pronoun verb determiner noun adposition determiner adjective noun punctuation punctuation pronoun verb determiner noun,1
101,@FrasesMoviesES Es @TWICHISTE punctuation noun punctuation noun,0
102,"RT @dondealfredo: Siempre estás ahí, recordándome que el vaso siempre está medio lleno y que no hay mal día que no pueda alegrarse. Te q ... noun punctuation noun punctuation adverb verb adverb punctuation verb pronoun conjunction determiner noun adverb verb noun adjective conjunction pronoun adverb verb adverb noun conjunction adverb verb verb pronoun punctuation pronoun noun punctuation",0
103,"-Papá, no puedo dormir. ¿Me contas una historia? -Sí hija. Había una vez, una pequeña niña que no podía dormir, entonces murió. punctuation noun punctuation adverb verb verb punctuation punctuation pronoun verb determiner noun punctuation punctuation adverb noun punctuation verb number noun punctuation determiner adjective noun pronoun adverb verb verb punctuation adverb verb punctuation",0
104,Esas ganas de acariciarle la cara con las ruedas de un tractor. determiner noun adposition verb pronoun determiner noun adposition determiner noun adposition determiner noun punctuation,0
105,En el autobús la señora le reclama al borracho: -Es que no puede poner las manos en otro sitio? -No me tiente! No me tiente!  adposition determiner noun determiner noun pronoun verb adposition determiner noun punctuation punctuation verb conjunction adverb verb verb determiner noun adposition determiner noun punctuation punctuation adverb pronoun verb punctuation adverb pronoun verb punctuation,1
106,"¿De quién es esa manita? ¿De quién es esa piernita ¿De quién son esos ojitos? ¡Ay Dios mío, esta Morgue es un desastre!  punctuation adposition pronoun verb determiner noun punctuation punctuation adposition pronoun verb determiner noun punctuation adposition pronoun verb determiner noun punctuation punctuation interjection noun verb punctuation determiner noun verb determiner noun punctuation",1
107,"Tienes tres opciones:
1) Te beso.
2) Me besas.
3) Nos besamos. 

Tú eliges. verb number noun punctuation number punctuation noun noun punctuation number punctuation noun verb punctuation number punctuation noun verb punctuation pronoun verb punctuation",0
108,Estado civil: Depende de quien pregunte. noun adjective punctuation verb adposition pronoun verb punctuation,0
109,"Tipico :  Mirar la hoja del examen y decir ""Profesor, usted nunca dio este tema"" noun punctuation verb determiner noun adposition determiner noun conjunction verb punctuation noun punctuation pronoun adverb verb determiner noun punctuation",0
110,Esas ganas de tirarle un ladrillo a tu compañero de clase que le recuerda al maestro la tarea. determiner noun adposition verb pronoun determiner noun adposition determiner noun adposition noun pronoun pronoun verb adposition determiner noun determiner noun punctuation,0
111,"Típico: abres la ventana para que salga un mosquito... Y terminan metiéndose 6 moscas, 2 cucarachas, 3 arañas y un testigo de Jehová. noun punctuation verb determiner noun adposition conjunction verb determiner noun punctuation conjunction verb verb pronoun number noun punctuation number noun punctuation number noun conjunction determiner noun adposition noun punctuation",1
112,"Abrir Twitter es fácil, lo dificil es salir de allí. verb noun verb adjective punctuation determiner adjective verb verb adposition adverb punctuation",0
113,"- ¿Te acordas cuando andabas con...? -Sí, cállate, que asco. punctuation punctuation pronoun noun conjunction verb adposition punctuation punctuation punctuation adverb punctuation verb pronoun punctuation conjunction noun punctuation",0
114,"A mi los chistes sobre griegos no me hacen Grecia, Atenas me rió. adposition determiner determiner noun adposition noun adverb pronoun verb noun punctuation noun pronoun verb punctuation",1
115,"-Mamá, ¿puedo salir? –No - ¿Cómo se llama lo blanco que le echas a la comida? -Cloruro de sodio -Pero… - ¡Cloruro de sodio te dije!. punctuation noun punctuation punctuation verb verb punctuation punctuation noun punctuation punctuation pronoun pronoun verb determiner noun pronoun pronoun verb adposition determiner noun punctuation punctuation noun adposition noun punctuation conjunction punctuation punctuation punctuation noun adposition noun pronoun verb punctuation punctuation",1
116,@UsoCaruso Armenia viejo uso! punctuation noun adjective noun punctuation,0
117,"—Hola, ¿Cómo te llamas?  

—Hola, yo soy Bárbara, ¿Y tú?  

—No, yo soy más tranquila. punctuation noun punctuation punctuation pronoun pronoun noun punctuation punctuation noun punctuation pronoun verb noun punctuation punctuation conjunction pronoun punctuation punctuation noun punctuation pronoun verb adverb adjective punctuation",1
118,"—Nada dura para siempre.  Yo, quejándome cuando se me acaba el saldo del celular. punctuation noun verb adposition adverb punctuation pronoun punctuation verb pronoun conjunction pronoun pronoun verb determiner noun adposition determiner adjective punctuation",1
119,"Si te da besos hasta en la nariz, eso es amor. conjunction pronoun verb noun adposition adposition determiner noun punctuation pronoun verb noun punctuation",0
120,Las niñas bonitas son dormilonas por naturaleza. determiner noun adjective verb adjective adposition noun punctuation,0
121,"No entiendo a esa gente que está con los audífonos puestos y no canta, ni mueve los labios o los brazos, yo me monto un festival tremendo adverb verb adposition determiner noun pronoun verb adposition determiner noun verb conjunction adverb verb punctuation conjunction verb determiner noun conjunction determiner noun punctuation pronoun pronoun verb determiner noun adjective",0
122,"@outconsumer 50.000??? *-* Ahora si entiendo todo D: Valla, medio grabe la situación, o que crees tu? punctuation verb number punctuation punctuation punctuation punctuation punctuation punctuation noun conjunction verb determiner noun punctuation noun punctuation adverb verb determiner noun punctuation conjunction conjunction verb determiner punctuation",0
123,"—Mamá, saldré con mis amigas —Te quitas la minifalda o no vas —¿Por qué Mamá? —Porque es muy corta —¿Y qué? —Que se te ven los huevos Miguel punctuation noun punctuation verb adposition determiner noun punctuation noun verb determiner noun conjunction adverb verb punctuation punctuation adposition pronoun noun punctuation punctuation noun verb adverb verb punctuation punctuation conjunction pronoun punctuation punctuation noun pronoun pronoun verb determiner noun noun",1
124,"Típico: recién te levantas, y lo primero que haces es ver tu celular. noun punctuation adverb pronoun verb punctuation conjunction determiner adjective pronoun verb verb verb determiner adjective punctuation",0
125,El domingo se hizo para ver películas todo el día. determiner date pronoun verb adposition verb noun determiner determiner noun punctuation,0
126,Típico: enojarte y perder el orgullo a los dos segundos porque te hizo reír. noun punctuation verb pronoun conjunction verb determiner noun adposition determiner number noun conjunction pronoun verb verb punctuation,0
127,Tipico: siempre confías demasiado en las personas equivocadas. noun punctuation adverb verb adverb adposition determiner noun verb punctuation,0
128,"RT @DichosDelAbuelo: Nunca hagas esperar a los demás, lo que tú no esperarías por ellos. noun punctuation noun punctuation adverb verb verb adposition determiner pronoun punctuation determiner pronoun pronoun adverb verb adposition pronoun punctuation",0
129,"RT @dianadagostino_: ""El hombre inteligente habla con autoridad cuando dirige su propia vida.""-Platón. noun punctuation noun punctuation punctuation punctuation determiner noun adjective verb adposition noun pronoun verb determiner adjective noun punctuation punctuation punctuation noun punctuation",0
130,- ¿Tenes Alzheimer igual que yo? -Claro que no - ¿Claro que no qué? - ¿Qué de qué? -¿Quién sos? -Hola punctuation punctuation noun adjective pronoun pronoun punctuation punctuation adjective pronoun adverb punctuation punctuation adverb conjunction adverb pronoun punctuation punctuation punctuation pronoun adposition pronoun punctuation punctuation punctuation pronoun noun punctuation punctuation interjection,1
131,Era un tipo que tenía una amante tan fea pero tan fea... que todos pensaban que era su esposa. verb determiner noun pronoun verb determiner noun adverb adjective conjunction adverb adjective punctuation conjunction pronoun verb conjunction verb determiner noun punctuation,1
132,"Erase una vez un niño tan pero tan feo, que el cura lo bautizó de lejos con una pistola de agua. verb pronoun determiner noun determiner noun adverb conjunction adverb adjective punctuation conjunction determiner noun pronoun verb adposition adverb adposition determiner noun adposition noun punctuation",1
